%DISC_PRODUCT_NAME1 VMS Consolidated
%DISC_PRODUCT_NAME2 Software Distribution
%KIT_PART_NUMBER QA-VWJ8A-A8. N01
%SPINE_PART_NUMBER AV-MN37N-RE
!
%DISC_PART_NUMBER AG-MN36S-RE,AG-PASML-RE,AG-PCXXF-RE,AG-PFXCC-RE
%DFARS Y
!
%LABEL CDBIN01MAY11,CDBIN01MAY12,CDBIN01MAY13,CDBIN01MAY14
%TYPE CONDIST
%RELEASE_DATE May 1991
%TOC_PART_NUMBER AA-MN64E-RE
!
!
!Consoliation Processing Directives
!
!Directive Class                 Format             Target_dir    File_name_suffix
!
%FILE      SAVESET               BINARY             [.KIT]        *
%FILE      SPD                   TEXT               [.LINE_DOCS]  _SPD
%FILE      SPD                   POSTSCRIPT         [.POST_DOCS]  _SPD
%FILE      SSA                   TEXT               [.LINE_DOCS]  _SSA
%FILE      SSA                   POSTSCRIPT         [.POST_DOCS]  _SSA
%FILE      INSTALLATION_GUIDE    TEXT               [.LINE_DOCS]  _IGUIDE
%FILE      INSTALLATION_GUIDE    POSTSCRIPT         [.POST_DOCS]  _IGUIDE
%FILE      COVER_LETTER          TEXT               [.LINE_DOCS]  _COVER
%FILE      COVER_LETTER          POSTSCRIPT         [.POST_DOCS]  _COVER
!
%EXCEPTION EXCEPTIONS_FILE
%CONTIGUOUS NO
%ADD_SAVESET CDROM$UTILITY:CDMENU.BCK [CDROM]
%ADD_SAVESET CDROM$UTILITY:MAY1991_CONDIST_NOTES.BCK [CDROM]
!
%END_OF_DATA
!
!Product Name                                                      UPI  Ver     Kit  St In Ex No  Root            Disc
!--------------------------------------------------------------------------------------------------------------------------------
"VAX SCAN"                                                        495AA  1.2    SSB   A  Y  N  N  SCAN012         1
"VAX SOFTWARE PERFORMANCE MONITOR"                                850AA  3.4    SSB   A  Y  N  N  SPM034          1
"VAX SOFTWARE PERFORMANCE MONITOR (Collect)"                      VUPAA  3.4    SSB   A  Y  N  N  SPMC034         1
"VAX SOFTWARE PROJECT MANAGER"                                    A82AA  1.2    SSB   A  Y  N  N  PM012           1
"VAX STORAGE LIBRARY SYSTEM"                                      0L7AA  2.0A   SSB   U  N  N  Y  SLS020          1
"VAX STORAGE LIBRARY SYSTEM"                                      YE8AA  2.0A   SSB   U  N  N  N  SLSRMT020       1
"VAX TDMS"                                                        706AA  1.9A   SSB   A  Y  N  N  TDMSDEV019      1
"VAX TDMS (Runtime)"                                              711AA  1.9A   SSB   A  Y  N  N  TDMSRTO019      1
"VAX TEAMDATA"                                                    741AA  1.4    SSB   A  Y  N  N  TDA014          1
"VAX TEAMDATA/DANSK"                                              741DA  1.3    SSB   A  Y  N  N  TDADA013        3
"VAX TEAMDATA/DEUTSCH"                                            741GA  1.3    SSB   A  Y  N  N  TDADE013        3
"VAX TEAMDATA/ESPANOL"                                            741SA  1.3    SSB   A  Y  N  N  TDAES013        3
"VAX TEAMDATA/FRANCAIS"                                           741PA  1.3    SSB   A  Y  N  N  TDAFR013        3
"VAX TEAMDATA/NORSK"                                              741NA  1.3    SSB   A  Y  N  N  TDANO013        3
"VAX TEAMINFO/SVENSKA"                                            741MA  1.3    SSB   A  Y  N  N  TDASE013        3
"VAX VERTICAL FORMS PRINTING FOR VMS"                             VZEAA  1.0    SSB   A  Y  N  N  VFP010          1
"VAX VTX"                                                         031AA  4.1    SSB   A  Y  N  N  VTX041          1
"VAX WIDE AREA NETWORK DEVICE DRIVERS"                            VAWAA  1.1A   SSB   A  Y  N  N  SYNC011         2
"VAX XWAY"                                                        729AA  1.2    SSB   A  Y  N  N  XWAY012         2
"VAX-11 RSX"                                                      382AA  2.5    SSB   A  Y  N  N  RSX025          2
"VAX/EDI (UK)"                                                    VHWAA  1.1    SSB   A  Y  N  N  VAXEDI011       2
"VAXCLUSTER CONSOLE SYSTEM"                                       V01AA  1.3    SSB   A  Y  N  N  VCS013          1
"VAXCLUSTER SOFTWARE"                                             VBRAA  5.4    SSB   A  Y  N  N  VAXCLU054       1
"VAXELN ADA"                                                      A97AA  2.2    SSB   A  Y  N  N  VAXELN_ADA022   4
"VAXELN KMV1A TOOL KIT"                                           0JPAA  1.1    SSB   A  Y  N  N  KMV_ELNTOOL011  4
"VAXELN TOOLKIT"                                                  375AA  4.2    SSB   A  Y  N  N  ELN042          4
"VAXFT SYSTEM SERVICES"                                           YEAAA  1.0    SSB   A  Y  N  N  FTSS010         4
"VAXSET"                                                          965AA  10.0   SSB   A  N  Y  Y  VAXSET100       1
"VIDA FOR DB2"                                                    VTWAA  1.0A   SSB   A  Y  N  N  VIDA2010        1
"VIDA/JAPANESE FOR DB2"                                           VTWJA  1.0    SSB   N  Y  N  N  VIDAJ2010       4
"VMS DECWINDOWS/CANADIEN-FRANCAIS"                                YFSPB  2.1    SSB   A  Y  N  N  DECWFR_CA021    3
"VMS DECWINDOWS/DEUTSCH"                                          YFSGA  2.1    SSB   A  Y  N  N  DECWDE_DE021    3
"VMS DECWINDOWS/DEUTSCH/CH"                                       YFSGB  2.1    SSB   A  Y  N  N  DECWDE_CH021    3
"VMS DECWINDOWS/FRANCAIS"                                         YFSPA  2.1    SSB   A  Y  N  N  DECWFR_FR021    3
"VMS DECWINDOWS/FRANCAIS/CH"                                      YFSPC  2.1    SSB   A  Y  N  N  DECWFR_CH021    3
"VMS DECWINDOWS/ITALIANO"                                         YFSUA  2.1    SSB   A  Y  N  N  DECWIT_IT021    3
"VMS DECWINDOWS/ITALIANO/CH"                                      YFSUB  2.1    SSB   A  Y  N  N  DECWIT_CH021    3
"VMS DECWINDOWS/NEDERLANDS"                                       YFSHA  2.1    SSB   A  Y  N  N  DECWNL_NL021    3
"VMS DECWINDOWS/NORSK"                                            YFSNA  2.1    SSB   A  Y  N  N  DECWNO_NO021    3
"VMS DECWINDOWS/SVENSKA"                                          YFSMA  2.1    SSB   A  Y  N  N  DECWSV_SE021    3
"VMS OPERATING SYSTEM"                                            001AA  5.4    SSB   A  N  Y  Y  VMS054          1
"VMS OPERATING SYSTEM"                                            001AA  5.4-2  SSB   U  N  Y  N  VMSU2054        1
"VMS VOLUME SHADOWING"                                            AB2AA  5.4    SSB   A  N  N  N  VOLSHD054       1
"VMS WORKSTATION SOFTWARE"                                        A96AA  4.3    SSB   A  Y  N  N  VWS043          1      
"VMS WORKSTATION SOFTWARE/JAPANESE"                               A96JA  4.3    SSB   A  Y  N  N  JVWS043         4
"VMS/JAPANESE"                                                    001JA  5.4    SSB   A  N  N  N  JVMS054         4
"VMS/JAPANESE"                                                    001JA  5.4-1  SSB   A  N  N  N  JVMSU1054       4
"VMS/JAPANESE"                                                    001JA  5.4-2  SSB   U  N  N  N  JVMSU2054       4
"VMS/SNA"                                                         362AA  2.0    SSB   A  Y  N  N  SNAVMS020       2
"VMS/ULTRIX CONNECTION"                                           VHRAA  1.3A   SSB   A  Y  N  N  UCX013          1
"WPS-PLUS/VMS"                                                    AAMAA  4.0    SSB   A  Y  N  N  WPLENGLISH040   1
"WPS-PLUS/VMS/ESPAÑOL"                                            AAMSA  3.1    SSB   A  Y  N  N  WPLSPANISH031   3
"WPS-PLUS/VMS/FRANCAIS"                                           AAMPA  3.1    SSB   A  Y  N  N  WPLFRENCH031    3
"WPS-PLUS/VMS/SVENSKA"                                            AAMMA  3.1    SSB   A  Y  N  N  WPLSWEDISH031   3
"X25ROUTER 2000"                                                  S02AA  1.1    SSB   A  Y  N  N  X25ROU011       2
