%DISC_PRODUCT_NAME1 VMS Consolidated
%DISC_PRODUCT_NAME2 Software Distribution 
%KIT_PART_NUMBER QA-VWJ8A-A8. S01
%SPINE_PART_NUMBER AV-MN37V-RE
!
%DISC_PART_NUMBER AG-MN36V-RE,AG-PASMP-RE,AG-PCXXK-RE,AG-PFXCF-RE,AG-PJ4YB-RE
%DFARS Y
!
%LABEL CDBIN06NOV11,CDBIN06NOV12,CDBIN06NOV13,CDBIN06NOV14,CDBIN06NOV15
%TYPE CONDIST
%RELEASE_DATE November 1991
%TOC_PART_NUMBER AA-MN64J-RE
!
!
!Consolidation Processing Directives
!
!Directive Class                 Format             Target_dir    File_name_suffix
!
%FILE      SAVESET               BINARY             [.KIT]        *
%FILE      SPD                   TEXT               [.LINE_DOCS]  _SPD
%FILE      SPD                   POST               [.POST_DOCS]  _SPD
%FILE      SSA                   TEXT               [.LINE_DOCS]  _SSA
%FILE      SSA                   POST               [.POST_DOCS]  _SSA
%FILE      INSTALLATION_GUIDE    TEXT               [.LINE_DOCS]  _IGUIDE
%FILE      INSTALLATION_GUIDE    POST               [.POST_DOCS]  _IGUIDE
%FILE      COVER_LETTER          TEXT               [.LINE_DOCS]  _COVER
%FILE      COVER_LETTER          POST               [.POST_DOCS]  _COVER
!
%EXCEPTION EXCEPTIONS_FILE
%CONTIGUOUS NO
%ADD_SAVESET CDROM$UTILITY:CDMENU.BCK [CDROM]
%ADD_SAVESET CDROM$UTILITY:NOVEMBER1991_CONDIST_NOTES.BCK [CDROM]
!
%END_OF_DATA
!
!Product Name                                                      UPI  Ver     Kit  St In Ex No  Root            Disc
!--------------------------------------------------------------------------------------------------------------------------------
"VAX FORTRAN HIGH PERFORMANCE OPTION"                             YHBAA  1.3    SSB   U  Y  N  N  FORTHPO013     1
"VAX FORTRAN"                                                     100AA  5.7    SSB   U  Y  N  N  FORT057        1
"VAX ISDN ACCESS"                                                 VZCAA  1.1    SSB   A  Y  N  N  ISDN-ACCESS011  2
"VAX ISDN"                                                        VZ9AA  1.1    SSB   A  Y  N  N  ISDN011         2
"VAX KMS11-BD/BE HDLC/BSC FRAMING SOFTWARE"                       920AA  2.1    SSB   N  Y  N  N  YN021           2
"VAX KMS11-BD/BE X.25 LINK LEVEL SOFTWARE"                        757AA  2.1    SSB   N  Y  N  N  YO021           2
"VAX KCT32"                                                       128AA  2.1    SSB   N  Y  N  N  UK021           2
"VAX LANGUAGE SENSITIVE EDITOR/SOURCE CODE ANALYZER"              057AA  3.1    SSB   A  Y  N  N  LSE031          1
"VAX LISP/VMS"                                                    917AA  3.1    SSB   A  Y  N  N  LISP031         2
"VAX LN03 IMAGE SUPPORT SOFTWARE"                                 VZRAA  1.0    SSB   A  Y  N  N  LN03IMAGE010    2
"VAX NOTES"                                                       960AA  2.0    SSB   A  Y  N  N  NOTES020        1
"VAX NOTES"                                                       960AA  2.1    SSB   A  Y  N  N  NOTES021        1
"VAX NOTES"                                                       960AA  2.2    SSB   N  Y  N  N  NOTES022        1
"VAX OPS5"                                                        913AA  3.0A   SSB   A  Y  N  N  OPS030          1
"VAX PACKETNET SYSTEM INTERFACE ACCESS"                           061AA  4.3    SSB   A  Y  N  N  PSI_AC043       2
"VAX PACKETNET SYSTEM INTERFACE"                                  071AA  4.3    SSB   A  Y  N  N  PSI043          2
"VAX PASCAL"                                                      126AA  4.2    SSB   A  Y  N  N  PASCAL042       1
"VAX PERFORMANCE ADVISOR"                                         VE5AA  2.1    SSB   A  Y  N  Y  VPA021          1
"VAX PERFORMANCE AND COVERAGE ANALYZER"                           119AA  3.0    SSB   A  Y  N  N  PCA030          1
"VAX PL/I"                                                        114AA  3.4    SSB   A  Y  N  N  PLI034          1
"VAX PRINTSERVER CLIENT SOFTWARE"                                 797AA  3.0    SSB   A  Y  N  N  LPSVC030        2
"VAX PRINTSERVER SUPPORTING HOST SW/JAPANESE FOR VMS/JAPANESE"    798JA  3.2    SSB   A  Y  N  N  LPSVSJ032       5
"VAX PUBLIC ACCESS COMMUNICATIONS"                                VFHAA  1.3    SSB   A  Y  N  N  VAXPAC013       2
"VAX RALLY"                                                       A86AA  2.3    SSB   A  Y  N  N  RALDO023        1
"VAX RALLY (Runtime)"                                             VF4AA  2.3    SSB   A  Y  N  N  RALRTO023       1
"VAX RDB/VMS (Runtime)"                                           358AA  4.0    SSB   A  Y  N  N  RDBVMSRTO040    1
"VAX RDB/VMS (Mandatory Update)"                                  358AA  4.0A   SSB   A  Y  N  N  RDBVMS_MUPA040  1
"VAX RDB/VMS (Interactive)"                                       VCLAA  4.0    SSB   A  Y  N  N  RDBVMSINT040    1
"VAX RDB/VMS (Full Development)"                                  VD2AA  4.0    SSB   A  Y  N  N  RDBVMSDEV040    1
"VAX RDB/VMS/JAPANESE (Full Development)"                         VD2JA  4.0    SSB   A  Y  N  N  JRDBVMSDEV040   5
"VAX RDB/VMS/JAPANESE (Full Development)"                         VD2JA  4.0A   SSB   N  Y  N  N  JRDBVMS_MUPA040 5
"VAX REAL-TIME ACCELERATOR SOFTWARE"                              VJNAA  2.0A   SSB   A  Y  N  N  VRTA020         2
"VAX REMOTE ENVIRONMENTAL MONITORING SOFTWARE"                    VI5AA  1.3    SSB   U  Y  N  N  REMS013         2
"VAX RMS JOURNALING"                                              VDVAA  5.4    SSB   A  N  N  N  RMSJNL054       1
"VAX SOFTWARE PERFORMANCE MONITOR"                                850AA  3.4    SSB   A  Y  N  N  SPM034          2
"VAX SOFTWARE PERFORMANCE MONITOR (Collect)"                      VUPAA  3.4    SSB   A  Y  N  N  SPMC034         2
"VAX SCAN"                                                        495AA  1.2    SSB   A  Y  N  N  SCAN012         1
"VAX STORAGE LIBRARY SYSTEM"                                      0L7AA  2.1    SSB   A  Y  N  N  SLS021          2
"VAX STORAGE LIBRARY SYSTEM (Client)"                             YE8AA  2.1    SSB   A  Y  N  N  SLSCLIENT021    2
"VAX TDMS"                                                        706AA  1.9A   SSB   A  Y  N  N  TDMSDEV019      3
"VAX TDMS (Runtime)"                                              711AA  1.9A   SSB   A  Y  N  N  TDMSRTO019      3
"VAX TEAMDATA"                                                    741AA  1.4    SSB   A  Y  N  N  TDA014          1
"VAX TEAMDATA/DANSK"                                              741DA  1.3    SSB   A  Y  N  N  TDADA013        4
"VAX TEAMDATA/DEUTSCH"                                            741GA  1.3    SSB   A  Y  N  N  TDADE013        4
"VAX TEAMDATA/ESPANOL"                                            741SA  1.3    SSB   A  Y  N  N  TDAES013        4
"VAX TEAMDATA/FRANCAIS"                                           741PA  1.3    SSB   A  Y  N  N  TDAFR013        4
"VAX TEAMDATA/NORSK"                                              741NA  1.3    SSB   A  Y  N  N  TDANO013        4
"VAX TEAMINFO/SVENSKA"                                            741MA  1.3    SSB   A  Y  N  N  TDASE013        4
"VAX VERTICAL FORMS PRINTING FOR VMS"                             VZEAA  1.0    SSB   A  Y  N  N  VFP010          3
"VAX VTX"                                                         031AA  4.1    SSB   A  Y  N  N  VTX041          3
"VAX WIDE AREA NETWORK DEVICE DRIVERS"                            VAWAA  1.1B   SSB   A  Y  N  N  SYNC011         2
"VAX XWAY"                                                        729AA  1.2    SSB   A  Y  N  N  XWAY012         2
"VAX-11 RSX"                                                      382AA  2.5    SSB   A  Y  N  N  RSX025          2
"VAXCLUSTER CONSOLE SYSTEM"                                       V01AA  1.3    SSB   A  Y  N  N  VCS013          2
"VAXCLUSTER SOFTWARE"                                             VBRAA  5.4    SSB   A  Y  N  N  VAXCLU054       1
"VAXELN ADA"                                                      A97AA  2.2    SSB   A  Y  N  N  VAXELN_ADA022   3
"VAXELN KAV TOOLKIT EXTENSIONS FOR VMS"                           GESAA  1.0    SSB   N  Y  N  N  KAV010          3
"VAXELN KMV1A TOOL KIT"                                           0JPAA  1.1    SSB   A  Y  N  N  KMV_ELNTOOL011  3
"VAXELN TOOLKIT"                                                  375AA  4.2    SSB   A  Y  N  N  ELN042          3
"VAXFT SYSTEM SERVICES"                                           YEAAA  1.2A   SSB   U  Y  N  N  FTSS012         3
"VAXSET"                                                          965AA  10.0   SSB   A  N  Y  Y  VAXSET100       1
"VIDA FOR DB2"                                                    VTWAA  1.0A   SSB   A  Y  N  N  VIDA2010        1
"VIDA/JAPANESE FOR DB2"                                           VTWJA  1.0    SSB   A  Y  N  N  VIDAJ2010       5
"VMS DECWINDOWS MOTIF"                                            XA1AA  1.0    SSB   A  Y  N  N  DECW$MOTIF010   2
"VMS DECWINDOWS MOTIF"                                            XA1AA  1.0A   SSB   N  Y  N  N  DECW$MOTIF$R01_010  2
"VMS DECWINDOWS MOTIF/DANSK"                                      XDDDA  1.0    SSB   N  Y  N  N  DECWMDA_DK010   4
"VMS DECWINDOWS MOTIF/DEUTSCH"                                    XDDGA  1.0    SSB   N  Y  N  N  DECWMDE_DE010   4
"VMS DECWINDOWS MOTIF/ESPAÑOL"                                    XDDSA  1.0    SSB   N  Y  N  N  DECWMES_ES010   4
"VMS DECWINDOWS MOTIF/FRANÇAIS"                                   XDDPA  1.0    SSB   N  Y  N  N  DECWMFR_FR010   4
"VMS DECWINDOWS MOTIF/ITALIANO"                                   XDDUA  1.0    SSB   N  Y  N  N  DECWMIT_IT010   4
"VMS DECWINDOWS MOTIF/JAPANESE"                                   XDDJA  1.0    SSB   N  Y  N  N  DECWMJA_JP010   5
"VMS DECWINDOWS MOTIF/NEDERLANDS"                                 XDDHA  1.0    SSB   N  Y  N  N  DECWMNL_NL010   4
"VMS DECWINDOWS MOTIF/NORSK"                                      XDDNA  1.0    SSB   N  Y  N  N  DECWMNO_NO010   4
"VMS DECWINDOWS MOTIF/PORTUGUÊS"                                  XDDVA  1.0    SSB   N  Y  N  N  DECWMPT_PT010   4
"VMS DECWINDOWS MOTIF/SUOMI"                                      XDDFA  1.0    SSB   N  Y  N  N  DECWMFI_FI010   4
"VMS DECWINDOWS/CANADIEN-FRANCAIS"                                YFSPB  2.1    SSB   A  Y  N  N  DECWFR_CA021    4
"VMS DECWINDOWS/DEUTSCH"                                          YFSGA  2.1    SSB   A  Y  N  N  DECWDE_DE021    4
"VMS DECWINDOWS/DEUTSCH/CH"                                       YFSGB  2.1    SSB   A  Y  N  N  DECWDE_CH021    4
"VMS DECWINDOWS/FRANCAIS"                                         YFSPA  2.1    SSB   A  Y  N  N  DECWFR_FR021    4
"VMS DECWINDOWS/FRANCAIS/CH"                                      YFSPC  2.1    SSB   A  Y  N  N  DECWFR_CH021    4
"VMS DECWINDOWS/ITALIANO"                                         YFSUA  2.1    SSB   A  Y  N  N  DECWIT_IT021    4
"VMS DECWINDOWS/ITALIANO/CH"                                      YFSUB  2.1    SSB   A  Y  N  N  DECWIT_CH021    4
"VMS DECWINDOWS/NEDERLANDS"                                       YFSHA  2.1    SSB   A  Y  N  N  DECWNL_NL021    4
"VMS DECWINDOWS/NORSK"                                            YFSNA  2.1    SSB   A  Y  N  N  DECWNO_NO021    4
"VMS DECWINDOWS/SVENSKA"                                          YFSMA  2.1    SSB   A  Y  N  N  DECWSV_SE021    4
"VMS LICENSE MANAGEMENT FACILITY"                                 XANAA  1.1    SSB   N  Y  N  N  LMF011          1
"VMS OPERATING SYSTEM"                                            001AA  5.4    SSB   A  N  Y  Y  VMS054          1
"VMS OPERATING SYSTEM"                                            001AA  5.4-3  SSB   U  N  Y  N  VMSU3054        1
"VMS VOLUME SHADOWING"                                            AB2AA  5.4    SSB   A  N  N  N  VOLSHD054       1
"VMS WORKSTATION SOFTWARE"                                        A96AA  4.3    SSB   A  Y  N  N  VWS043          3      
"VMS WORKSTATION SOFTWARE/JAPANESE"                               A96JA  4.3    SSB   A  Y  N  N  JVWS043         5
"VMS/JAPANESE"                                                    001JA  5.4-3  SSB   U  N  N  N  JVMSU3054       5
"VMS/SNA"                                                         362AA  2.1    SSB   A  Y  N  N  SNAVMS021       2
"VMS/ULTRIX CONNECTION"                                           VHRAA  1.3A   SSB   A  Y  N  N  UCX013          1
"WPS-PLUS/BRITISH FOR VMS"                                        AAMEA  4.0    SSB   N  Y  N  N  WPLBRITISH040   4
"WPS-PLUS/ESPAÑOL FOR VMS"                                        AAMSA  4.0    SSB   A  Y  N  N  WPLSPANISH040   4
"WPS-PLUS/ITALIANO FOR VMS"                                       AAMUA  4.0    SSB   A  Y  N  N  WPLITALIAN040   4
"WPS-PLUS/FRANÇAIS FOR VMS"                                       AAMPA  4.0    SSB   A  Y  N  N  WPLFRENCH040    4
"WPS-PLUS/NEDERLANDS FOR VMS"                                     AAMHA  4.0    SSB   A  Y  N  N  WPLDUTCH040     4
"WPS-PLUS/NORSK FOR VMS"                                          AAMNA  4.0    SSB   A  Y  N  N  WPLNORWEGIAN040 4
"WPS-PLUS/SVENSKA FOR VMS"                                        AAMMA  4.0    SSB   A  Y  N  N  WPLSWEDISH040   4
"WPS-PLUS/VMS"                                                    AAMAA  4.0    SSB   A  Y  N  N  WPLENGLISH040   1
"X25ROUTER 2000"                                                  VIAAA  1.1    SSB   A  Y  N  N  X25ROU011       2
